window_start,window_end,kind,horizon,as_of,symbol,anchor_close,venue_quote,fair_value,reopen,quote_move_bps,fair_move_bps,realised_bps,err_lighthouse_bps,err_venue_bps,err_lastclose_bps,lam_common,lam_idio,n_train
2026-02-19T20:00:00-05:00,2026-02-20T04:00:00-05:00,overnight,0.25,2026-02-19T22:00:00-05:00,RSNDKUSDT,618.5,616.43,617.3508,621.0,-33.47,-18.58,40.42,59.0,73.89,40.42,1.2,0.5,27
2026-02-19T20:00:00-05:00,2026-02-20T04:00:00-05:00,overnight,0.25,2026-02-19T22:00:00-05:00,RSOXLUSDT,65.25,64.93,65.0624,65.8,-49.04,-28.75,84.29,113.05,133.33,84.29,1.2,0.5,27
2026-02-19T20:00:00-05:00,2026-02-20T04:00:00-05:00,overnight,0.25,2026-02-19T22:00:00-05:00,RSOXXUSDT,355.57,355.41,355.4172,356.78,-4.5,-4.3,34.03,38.33,38.53,34.03,1.2,0.5,27
2026-02-19T20:00:00-05:00,2026-02-20T04:00:00-05:00,overnight,0.25,2026-02-19T22:00:00-05:00,RSPYUSDT,685.39,685.64,685.4485,686.55,3.65,0.85,16.92,16.07,13.28,16.92,1.2,0.5,27
2026-02-19T20:00:00-05:00,2026-02-20T04:00:00-05:00,overnight,0.25,2026-02-19T22:00:00-05:00,RTLTUSDT,89.71,89.71,89.7064,89.77,0.0,-0.4,6.69,7.09,6.69,6.69,1.2,0.5,27
2026-02-19T20:00:00-05:00,2026-02-20T04:00:00-05:00,overnight,0.25,2026-02-19T22:00:00-05:00,RTQQQUSDT,49.03,49.01,49.0074,49.23,-4.08,-4.61,40.79,45.41,44.87,40.79,1.2,0.5,27
2026-02-19T20:00:00-05:00,2026-02-20T04:00:00-05:00,overnight,0.25,2026-02-19T22:00:00-05:00,RTSLAUSDT,411.75,412.04,411.8301,412.81,7.04,1.95,25.74,23.8,18.7,25.74,1.2,0.5,27
2026-02-19T20:00:00-05:00,2026-02-20T04:00:00-05:00,overnight,0.25,2026-02-19T22:00:00-05:00,RVOOUSDT,630.4496,630.59,630.455,631.45,2.23,0.09,15.87,15.78,13.64,15.87,1.2,0.5,27
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RAAPLUSDT,267.49,267.48,267.6593,267.0,-0.37,6.33,-18.32,24.65,17.94,18.32,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RAMDUSDT,196.18,197.12,197.1161,196.6,47.92,47.72,21.41,26.31,26.51,21.41,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RAMZNUSDT,205.6,205.7,205.9165,205.06,4.86,15.39,-26.26,41.66,31.13,26.26,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RAVGOUSDT,330.0,331.15,331.157,330.34,34.85,35.06,10.3,24.76,24.55,10.3,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RBABAUSDT,153.23,151.24,152.1968,151.15,-129.87,-67.43,-135.74,68.32,5.87,135.74,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RCDEUSDT,24.5,24.12,24.402,24.3,-155.1,-40.01,-81.63,41.63,73.47,81.63,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RCOHRUSDT,250.95,251.2,251.7547,251.06,9.96,32.07,4.38,27.68,5.58,4.38,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RCRMUSDT,178.25,178.74,178.7574,177.86,27.49,28.47,-21.88,50.35,49.37,21.88,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RCRWVUSDT,91.15,91.59,91.6442,90.52,48.27,54.22,-69.12,123.34,117.39,69.12,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,REWZUSDT,38.84,39.23,39.0907,39.07,100.41,64.55,59.22,5.34,41.19,59.22,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RGEVUSDT,834.8,837.42,837.7972,834.0,31.38,35.9,-9.58,45.49,40.97,9.58,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RGOOGLUSDT,312.3702,312.77,313.0495,311.5,12.8,21.75,-27.86,49.6,40.66,27.86,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RGSUSDT,891.5,896.11,895.6232,892.24,51.71,46.25,8.3,37.95,43.41,8.3,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RHLUSDT,24.0301,23.7,23.9574,23.8,-137.37,-30.25,-95.75,65.5,41.61,95.75,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RHOODUSDT,71.93,72.03,72.1779,71.55,13.9,34.46,-52.83,87.29,66.73,52.83,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RINTCUSDT,43.64,43.77,43.8055,43.83,29.79,37.92,43.54,5.62,13.75,43.54,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RIVVUSDT,686.0,687.19,687.2631,685.85,17.35,18.41,-2.19,20.6,19.53,2.19,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RJPMUSDT,297.88,299.05,298.8033,298.19,39.28,31.0,10.41,20.59,28.87,10.41,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RLITEUSDT,674.4605,679.46,677.839,680.03,74.13,50.09,82.58,32.49,8.45,82.58,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RMELIUSDT,1875.5,1888.99,1885.1808,1863.35,71.93,51.62,-64.78,116.4,136.71,64.78,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RMETAUSDT,638.5998,640.66,640.4133,639.8,32.26,28.4,18.79,9.6,13.47,18.79,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RMRVLUSDT,77.7773,78.17,78.1187,77.91,50.49,43.89,17.06,26.83,33.43,17.06,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RMSFTUSDT,385.389,386.0,386.1016,385.25,15.85,18.49,-3.61,22.1,19.46,3.61,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RNBISUSDT,100.01,100.82,100.69,100.42,80.99,67.99,41.0,27.0,40.0,41.0,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RNOWUSDT,100.85,100.47,100.7577,100.72,-37.68,-9.16,-12.89,3.73,24.79,12.89,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RNVDAUSDT,191.92,192.9,192.6981,192.3,51.06,40.54,19.8,20.74,31.26,19.8,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,ROKLOUSDT,62.74,62.94,63.0272,62.69,31.88,45.78,-7.97,53.75,39.85,7.97,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RORCLUSDT,140.0,141.6,141.1397,141.4,114.29,81.41,100.0,18.59,14.29,100.0,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RPATHUSDT,10.1004,10.15,10.1418,10.15,49.11,41.02,49.11,8.08,0.0,49.11,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RPLTRUSDT,130.3014,131.02,130.939,129.87,55.15,48.93,-33.11,82.04,88.26,33.11,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RQCOMUSDT,140.5152,141.31,141.1747,141.18,56.56,46.94,47.31,0.37,9.25,47.31,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RQQQUSDT,602.54,604.04,604.0232,602.1,24.89,24.62,-7.3,31.92,32.2,7.3,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RSMCIUSDT,30.77,30.91,30.9123,30.89,45.5,46.25,39.0,7.25,6.5,39.0,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RSNDKUSDT,674.01,680.0,678.4456,679.82,88.87,65.81,86.2,20.39,2.67,86.2,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RSOXLUSDT,65.9,66.98,66.7522,66.18,163.88,129.32,42.49,86.83,121.4,42.49,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RSOXXUSDT,357.05,359.06,358.8253,358.37,56.29,49.72,36.97,12.75,19.33,36.97,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RSPYUSDT,683.12,684.11,684.2657,682.77,14.49,16.77,-5.12,21.89,19.62,5.12,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RSTXUSDT,408.0,410.02,410.2774,411.13,49.51,55.82,76.72,20.9,27.21,76.72,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RTLTUSDT,89.73,89.64,89.7121,89.69,-10.03,-2.0,-4.46,2.46,5.57,4.46,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RTQQQUSDT,48.5002,48.85,48.8073,48.37,72.12,63.32,-26.85,90.17,98.97,26.85,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RTSLAUSDT,399.45,400.51,400.6069,398.62,26.54,28.96,-20.78,49.74,47.32,20.78,1.0,0.55,28
2026-02-23T20:00:00-05:00,2026-02-24T04:00:00-05:00,overnight,0.25,2026-02-23T22:00:00-05:00,RVOOUSDT,628.3,629.21,629.3846,627.97,14.48,17.26,-5.25,22.51,19.74,5.25,1.0,0.55,28
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RAAPLUSDT,272.6,272.3,272.539,272.0,-11.01,-2.24,-22.01,19.77,11.01,22.01,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RAMDUSDT,214.4,214.89,214.9498,214.97,22.85,25.64,26.59,0.94,3.73,26.59,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RAMZNUSDT,209.1838,209.05,209.2687,208.95,-6.4,4.06,-11.18,15.23,4.78,11.18,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RAVGOUSDT,325.6,325.77,326.009,325.5,5.22,12.56,-3.07,15.63,8.29,3.07,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RAXPUSDT,320.48,320.63,320.9875,322.73,4.68,15.84,70.21,54.37,65.53,70.21,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RBABAUSDT,153.3,152.77,153.0354,152.01,-34.57,-17.26,-84.15,66.89,49.58,84.15,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RCDEUSDT,24.7511,25.12,25.0231,25.35,149.04,109.9,241.97,132.07,92.93,241.97,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RCOHRUSDT,258.09,259.26,259.1511,257.0,45.33,41.11,-42.23,83.35,87.57,42.23,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RCRMUSDT,184.23,184.97,184.784,185.1,40.17,30.07,47.22,17.15,7.06,47.22,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RCRWVUSDT,99.35,98.85,99.2387,100.0,-50.33,-11.2,65.43,76.63,115.75,65.43,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,REWZUSDT,40.0,39.94,39.9905,39.91,-15.0,-2.39,-22.5,20.11,7.5,22.5,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RGEVUSDT,883.5,890.45,888.317,879.8,78.66,54.52,-41.88,96.4,120.54,41.88,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RGOOGLUSDT,311.07,311.93,311.8166,311.72,27.65,24.0,20.9,3.1,6.75,20.9,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RHLUSDT,23.57,24.02,23.8833,24.35,190.92,132.93,330.93,198.0,140.01,330.93,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RHOODUSDT,73.2493,74.23,73.9063,73.99,133.89,89.69,101.12,11.43,32.76,101.12,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RINTCUSDT,46.1238,46.36,46.3151,46.31,51.21,41.48,40.37,1.11,10.84,40.37,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RIVVUSDT,690.51,691.36,691.347,691.49,12.31,12.12,14.19,2.07,1.88,14.19,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RJPMUSDT,297.69,298.2,298.1409,297.79,17.13,15.15,3.36,11.79,13.77,3.36,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RLITEUSDT,688.8,693.01,691.5287,692.46,61.12,39.61,53.14,13.52,7.98,53.14,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RMELIUSDT,1832.0,1842.37,1838.9501,1855.0,56.6,37.94,125.55,87.61,68.94,125.55,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RMETAUSDT,638.2,639.52,639.3423,639.53,20.68,17.9,20.84,2.94,0.16,20.84,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RMRVLUSDT,78.3,78.68,78.5862,78.7,48.53,36.55,51.09,14.53,2.55,51.09,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RMSFTUSDT,389.15,389.99,389.8408,389.99,21.59,17.75,21.59,3.83,0.0,21.59,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RNBISUSDT,102.53,102.36,102.5845,102.5,-16.58,5.31,-2.93,8.24,13.65,2.93,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RNOWUSDT,100.83,101.19,101.0979,101.2,35.7,26.57,36.7,10.12,0.99,36.7,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RNVDAUSDT,192.92,193.4,193.3306,193.57,24.88,21.28,33.69,12.41,8.81,33.69,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,ROKLOUSDT,65.18,65.49,65.462,65.5,47.56,43.27,49.09,5.82,1.53,49.09,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RORCLUSDT,145.75,146.3,146.2234,146.3,37.74,32.48,37.74,5.26,0.0,37.74,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RPATHUSDT,10.1285,10.2,10.1767,10.16,70.59,47.55,31.1,16.45,39.49,31.1,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RPLTRUSDT,128.8968,128.96,129.0748,128.85,4.9,13.81,-3.63,17.44,8.53,3.63,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RQCOMUSDT,144.78,145.22,145.1642,145.28,30.39,26.53,34.54,8.0,4.14,34.54,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RQQQUSDT,608.8,608.79,609.1928,608.95,-0.16,6.45,2.46,3.99,2.63,2.46,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RSMCIUSDT,31.08,31.14,31.1536,31.29,19.31,23.68,67.57,43.89,48.26,67.57,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RSNDKUSDT,640.25,631.63,636.1928,638.99,-134.63,-63.37,-19.68,43.69,114.96,19.68,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RSOXLUSDT,69.0,69.56,69.4743,69.51,81.16,68.75,73.91,5.17,7.25,73.91,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RSOXXUSDT,363.01,364.01,363.9792,364.21,27.55,26.7,33.06,6.36,5.51,33.06,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RSPYUSDT,687.94,688.17,688.4304,688.32,3.34,7.13,5.52,1.6,2.18,5.52,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RSTXUSDT,397.9,398.1,398.7169,399.0,5.03,20.53,27.65,7.12,22.62,27.65,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RTLTUSDT,89.94,89.73,89.8433,89.77,-23.35,-10.75,-18.9,8.15,4.45,18.9,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RTQQQUSDT,49.9982,49.99,50.0649,50.0,-1.64,13.34,0.36,12.98,2.0,0.36,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RTSLAUSDT,409.5,409.45,409.8242,409.98,-1.22,7.92,11.72,3.8,12.94,11.72,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RVOOUSDT,632.7072,632.95,633.1941,633.04,3.84,7.69,5.26,2.43,1.42,5.26,1.0,0.55,29
2026-02-24T20:00:00-05:00,2026-02-25T04:00:00-05:00,overnight,0.25,2026-02-24T22:00:00-05:00,RVUSDT,307.3845,307.53,307.7506,307.27,4.73,11.91,-3.72,15.64,8.46,3.72,1.0,0.55,29
2026-02-25T20:00:00-05:00,2026-02-26T04:00:00-05:00,overnight,0.25,2026-02-25T22:00:00-05:00,RAAPLUSDT,274.2,273.4,273.6539,273.46,-29.18,-19.92,-26.99,7.07,2.19,26.99,0.95,0.7,30
2026-02-25T20:00:00-05:00,2026-02-26T04:00:00-05:00,overnight,0.25,2026-02-25T22:00:00-05:00,RAMDUSDT,208.28,208.6,208.5421,209.53,15.36,12.59,60.02,47.43,44.65,60.02,0.95,0.7,30
2026-02-25T20:00:00-05:00,2026-02-26T04:00:00-05:00,overnight,0.25,2026-02-25T22:00:00-05:00,RAMZNUSDT,209.05,209.6,209.4568,210.0,26.31,19.46,45.44,25.98,19.13,45.44,0.95,0.7,30
2026-02-25T20:00:00-05:00,2026-02-26T04:00:00-05:00,overnight,0.25,2026-02-25T22:00:00-05:00,RAVGOUSDT,330.836,330.44,330.6033,331.13,-11.97,-7.03,8.89,15.92,20.86,8.89,0.95,0.7,30
2026-02-25T20:00:00-05:00,2026-02-26T04:00:00-05:00,overnight,0.25,2026-02-25T22:00:00-05:00,RAXPUSDT,326.8,329.1,328.4709,328.38,70.38,51.13,48.35,2.78,22.03,48.35,0.95,0.7,30
2026-02-25T20:00:00-05:00,2026-02-26T04:00:00-05:00,overnight,0.25,2026-02-25T22:00:00-05:00,RBABAUSDT,151.98,148.64,149.6451,147.7,-219.77,-153.63,-281.62,127.98,61.85,281.62,0.95,0.7,30
2026-02-25T20:00:00-05:00,2026-02-26T04:00:00-05:00,overnight,0.25,2026-02-25T22:00:00-05:00,RCDEUSDT,24.55,24.67,24.6436,24.59,48.88,38.11,16.29,21.82,32.59,16.29,0.95,0.7,30
2026-02-25T20:00:00-05:00,2026-02-26T04:00:00-05:00,overnight,0.25,2026-02-25T22:00:00-05:00,RCOHRUSDT,266.0,270.94,269.5176,271.85,185.71,132.24,219.92,87.69,34.21,219.92,0.95,0.7,30
2026-02-25T20:00:00-05:00,2026-02-26T04:00:00-05:00,overnight,0.25,2026-02-25T22:00:00-05:00,RCRMUSDT,183.01,183.79,183.5766,184.05,42.62,30.96,56.83,25.87,14.21,56.83,0.95,0.7,30
2026-02-25T20:00:00-05:00,2026-02-26T04:00:00-05:00,overnight,0.25,2026-02-25T22:00:00-05:00,RCRWVUSDT,97.0,97.43,97.3235,98.02,44.33,33.35,105.15,71.8,60.82,105.15,0.95,0.7,30
2026-02-25T20:00:00-05:00,2026-02-26T04:00:00-05:00,overnight,0.25,2026-02-25T22:00:00-05:00,RDELLUSDT,124.0,124.01,124.0183,123.49,0.81,1.48,-41.13,42.61,41.94,41.13,0.95,0.7,30
2026-02-25T20:00:00-05:00,2026-02-26T04:00:00-05:00,overnight,0.25,2026-02-25T22:00:00-05:00,REWZUSDT,39.76,39.6,39.6512,39.6,-40.24,-27.37,-40.24,12.87,0.0,40.24,0.95,0.7,30
2026-02-25T20:00:00-05:00,2026-02-26T04:00:00-05:00,overnight,0.25,2026-02-25T22:00:00-05:00,RGEVUSDT,872.1971,883.57,880.293,880.5,130.39,92.82,95.2,2.37,35.2,95.2,0.95,0.7,30
2026-02-25T20:00:00-05:00,2026-02-26T04:00:00-05:00,overnight,0.25,2026-02-25T22:00:00-05:00,RGOOGLUSDT,312.01,311.71,311.8383,312.18,-9.62,-5.5,5.45,10.95,15.06,5.45,0.95,0.7,30
2026-02-25T20:00:00-05:00,2026-02-26T04:00:00-05:00,overnight,0.25,2026-02-25T22:00:00-05:00,RHLUSDT,23.31,23.58,23.5081,23.15,115.83,84.98,-68.64,153.62,184.47,68.64,0.95,0.7,30
2026-02-25T20:00:00-05:00,2026-02-26T04:00:00-05:00,overnight,0.25,2026-02-25T22:00:00-05:00,RHOODUSDT,76.82,76.67,76.7325,77.0,-19.53,-11.39,23.43,34.82,42.96,23.43,0.95,0.7,30
2026-02-25T20:00:00-05:00,2026-02-26T04:00:00-05:00,overnight,0.25,2026-02-25T22:00:00-05:00,RINTCUSDT,46.5754,46.36,46.4333,46.68,-46.25,-30.5,22.46,52.96,68.71,22.46,0.95,0.7,30
2026-02-25T20:00:00-05:00,2026-02-26T04:00:00-05:00,overnight,0.25,2026-02-25T22:00:00-05:00,RIVVUSDT,695.49,695.33,695.4298,695.83,-2.3,-0.87,4.89,5.75,7.19,4.89,0.95,0.7,30
2026-02-25T20:00:00-05:00,2026-02-26T04:00:00-05:00,overnight,0.25,2026-02-25T22:00:00-05:00,RJPMUSDT,302.15,302.85,302.6639,303.22,23.17,17.01,35.41,18.4,12.25,35.41,0.95,0.7,30
2026-02-25T20:00:00-05:00,2026-02-26T04:00:00-05:00,overnight,0.25,2026-02-25T22:00:00-05:00,RLITEUSDT,717.0,729.88,726.0768,725.4,179.64,126.59,117.15,9.44,62.48,117.15,0.95,0.7,30
2026-02-25T20:00:00-05:00,2026-02-26T04:00:00-05:00,overnight,0.25,2026-02-25T22:00:00-05:00,RMELIUSDT,1774.0,1780.05,1778.4092,1783.0,34.1,24.85,50.73,25.88,16.63,50.73,0.95,0.7,30
2026-02-25T20:00:00-05:00,2026-02-26T04:00:00-05:00,overnight,0.25,2026-02-25T22:00:00-05:00,RMETAUSDT,647.04,648.95,648.4358,649.19,29.52,21.57,33.23,11.66,3.71,33.23,0.95,0.7,30
